19295,Pith X-Type Shield Boost Amplifier 
19297,Gist C-Type Shield Boost Amplifier 
19299,Gist B-Type Shield Boost Amplifier 
19301,Gist X-Type Shield Boost Amplifier 
19303,Pith B-Type Shield Boost Amplifier 
19311,Pith A-Type Shield Boost Amplifier 
19313,Coreli C-Type 1MN Microwarpdrive 
19315,Corelum C-Type 10MN Microwarpdrive 
19317,Core C-Type 100MN Microwarpdrive 
19319,Coreli B-Type 1MN Microwarpdrive 
19321,Corelum B-Type 10MN Microwarpdrive 
19323,Core B-Type 100MN Microwarpdrive 
19325,Coreli A-Type 1MN Microwarpdrive 
19327,Corelum A-Type 10MN Microwarpdrive 
19329,Core A-Type 100MN Microwarpdrive 
19335,Core X-Type 100MN Microwarpdrive 
19337,Gistii C-Type 1MN Microwarpdrive 
19339,Gistum C-Type 10MN Microwarpdrive 
19341,Gist C-Type 100MN Microwarpdrive 
19343,Gistii B-Type 1MN Microwarpdrive 
19345,Gistum B-Type 10MN Microwarpdrive 
19347,Gist B-Type 100MN Microwarpdrive 
19349,Gistii A-Type 1MN Microwarpdrive 
19351,Gistum A-Type 10MN Microwarpdrive 
19353,Gist A-Type 100MN Microwarpdrive 
19359,Gist X-Type 100MN Microwarpdrive 
19361,Corpum B-Type Energized EM Membrane 
19363,Centum B-Type Energized EM Membrane 
19398,Confiscated Viral Agent 
19400,1st Tier Overseer's Personal Effects 
19401,2nd Tier Overseer's Personal Effects 
19402,3rd Tier Overseer's Personal Effects 
19403,4th Tier Overseer's Personal Effects 
19404,5th Tier Overseer's Personal Effects 
19405,6th Tier Overseer's Personal Effects 
19406,7th Tier Overseer's Personal Effects 
19407,8th Tier Overseer's Personal Effects 
19408,9th Tier Overseer's Personal Effects 
19409,11th Tier Overseer's Personal Effects 
19410,12th Tier Overseer's Personal Effects 
19411,13th Tier Overseer's Personal Effects 
19412,14th Tier Overseer's Personal Effects 
19413,15th Tier Overseer's Personal Effects 
19415,17th Tier Overseer's Personal Effects 
19416,18th Tier Overseer's Personal Effects 
19417,19th Tier Overseer's Personal Effects 
19418,20th Tier Overseer's Personal Effects 
19419,21st Tier Overseer's Personal Effects 
19420,22nd Tier Overseer's Personal Effects 
19421,23rd Tier Overseer's Personal Effects 
19422,10th Tier Overseer's Personal Effects 
19461,Blaque Voucher 
19462,Foiritan Voucher 
19463,Autrech Voucher 
19470,Intensive Reprocessing Array 
19500,Zor's Custom Navigation Link 
19534,High-grade Talisman Alpha 
19535,High-grade Talisman Beta 
19536,High-grade Talisman Gamma 
19537,High-grade Talisman Delta 
19538,High-grade Talisman Epsilon 
19539,High-grade Talisman Omega 
19540,High-grade Snake Alpha 
19547,Inherent Implants 'Noble' Repair Systems RS-605 
19548,Inherent Implants 'Noble' Remote Armor Repair Systems RA-705 
19549,Inherent Implants 'Noble' Mechanic MC-805 
19550,Inherent Implants 'Noble' Hull Upgrades HG-1005 
19551,High-grade Snake Beta 
19553,High-grade Snake Gamma 
19554,High-grade Snake Delta 
19555,High-grade Snake Epsilon 
19556,High-grade Snake Omega 
19658,Melted Snowball CVII 
19660,Festival Launcher 
19663,Jarkon Puman's Tag 
19684,Inherent Implants 'Noble' Repair Proficiency RP-903 
19685,Inherent Implants 'Noble' Repair Proficiency RP-905 
19686,Eifyr and Co. 'Gunslinger' Motion Prediction MR-705 
19687,Eifyr and Co. 'Gunslinger' Surgical Strike SS-905 
19688,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1005 
19689,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-805 
19690,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-605 
19691,Inherent Implants 'Lancer' Small Energy Turret SE-605 
19692,Inherent Implants 'Lancer' Controlled Bursts CB-705 
19693,Inherent Implants 'Lancer' Gunnery RF-905 
19694,Inherent Implants 'Lancer' Large Energy Turret LE-1005 
19695,Inherent Implants 'Lancer' Medium Energy Turret ME-805 
19696,Zainou 'Deadeye' Sharpshooter ST-905 
19697,Zainou 'Deadeye' Trajectory Analysis TA-705 
19698,Zainou 'Deadeye' Large Hybrid Turret LH-1005 
19699,Zainou 'Deadeye' Medium Hybrid Turret MH-805 
19700,Zainou 'Deadeye' Small Hybrid Turret SH-605 
19719,Transport Ships 
19720,Revelation 
19722,Naglfar 
19724,Moros 
19726,Phoenix 
19739,Cruise Missile Launcher II 
19744,Sigil 
19758,Caldari Research Outpost Platform 
19759,Long Distance Jamming 
19760,Frequency Modulation 
19761,Signal Dispersion 
19766,Signal Suppression 
19767,Turret Destabilization 
19806,Target Painter II 
19808,Partial Weapon Navigation 
19810,Peripheral Weapon Navigation Diameter 
19812,Parallel Weapon Navigation Transmitter 
19814,Phased Weapon Navigation Array Generation Extron 
19921,Target Painting 
19922,Signature Focusing 
19923,Induced Ion Field ECM I 
19925,Compulsive Ion Field ECM I 
19927,'Hypnos' Ion Field ECM I 
19929,Induced Multispectral ECM I 
19931,Compulsive Multispectral ECM I 
19933,'Hypnos' Multispectral ECM I 
19935,Languid Phase Inversion ECM I 
19937,Halting Phase Inversion ECM I 
19939,Enfeebling Phase Inversion ECM I 
19942,FZ-3a Disruptive Spatial Destabilizer ECM 
19944,CZ-4 Concussive Spatial Destabilizer ECM 
19946,BZ-5 Neutralizing Spatial Destabilizer ECM 
19948,'Gloom' White Noise ECM 
19950,'Shade' White Noise ECM 
19952,'Umbra' White Noise ECM 
19962,Shadow Iron Charge S 
19964,Shadow Tungsten Charge S 
19966,Shadow Iridium Charge S 
19968,Shadow Lead Charge S 
19970,Arch Angel Carbonized Lead S 
19972,Arch Angel Nuclear S 
19974,Arch Angel Proton S 
19976,Arch Angel Depleted Uranium S 
19978,Sanshas Radio S 
19980,Sanshas Microwave S 
19982,Sanshas Infrared S 
19984,Sanshas Standard S 
19986,Arch Angel Titanium Sabot S 
19988,Arch Angel Fusion S 
19990,Arch Angel Phased Plasma S 
19992,Arch Angel EMP S 
19994,Arch Angel Carbonized Lead M 
19996,Arch Angel Nuclear M 
19998,Arch Angel Proton M 
20000,Arch Angel Depleted Uranium M 
20002,Arch Angel Titanium Sabot M 
20004,Arch Angel Fusion M 
20006,Arch Angel Phased Plasma M 
20008,Arch Angel EMP M 
20010,Sanshas Radio M 
20012,Sanshas Microwave M 
20014,Sanshas Infrared M 
20016,Sanshas Standard M 
20018,Sanshas Radio L 
20020,Sanshas Microwave L 
20022,Sanshas Infrared L 
20024,Sanshas Standard L 
20026,Sanshas Radio XL 
20028,Sanshas Microwave XL 
20030,Sanshas Infrared XL 
20032,Sanshas Standard XL 
20034,Shadow Thorium Charge S 
20036,Shadow Uranium Charge S 
20038,Shadow Plutonium Charge S 
20040,Shadow Antimatter Charge S 
20043,Shadow Iron Charge M 
20045,Shadow Tungsten Charge M 
20047,Shadow Iridium Charge M 
20049,Shadow Lead Charge M 
20051,Shadow Thorium Charge M 
20053,Shadow Uranium Charge M 
20055,Shadow Plutonium Charge M 
20057,Shadow Antimatter Charge M 
20059,Amarr Control Tower Medium 
20060,Amarr Control Tower Small 
20061,Caldari Control Tower Medium 
20062,Caldari Control Tower Small 
20063,Gallente Control Tower Medium 
20064,Gallente Control Tower Small 
20065,Minmatar Control Tower Medium 
20066,Minmatar Control Tower Small 
20069,Armored Warfare Link - Damage Control I 
20070,Skirmish Warfare Link - Evasive Maneuvers I 
20110,Sleeper Foundation Block 
20114,Datacore - Propulsion Subsystems Engineering 
20115,Datacore - Engineering Subsystems Engineering 
20116,Datacore - Electronic Subsystems Engineering 
20121,High-grade Crystal Alpha 
20124,Siege Warfare Link - Active Shielding I 
20125,Curse 
20138,Heavy Assault Missile Launcher I 
20157,High-grade Crystal Beta 
20158,High-grade Crystal Gamma 
20159,High-grade Crystal Delta 
20160,High-grade Crystal Epsilon 
20161,High-grade Crystal Omega 
20171,Datacore - Hydromagnetic Physics 
20172,Datacore - Minmatar Starship Engineering 
20175,Simple Reactor Array 
20183,Providence 
20185,Charon 
20187,Obelisk 
20189,Fenrir 
20199,Dread Guristas ECM Multispectral Jammer 
20201,Kaikka's Modified ECM Multispectral Jammer 
20203,Thon's Modified ECM Multispectral Jammer 
20205,Vepas' Modified ECM Multispectral Jammer 
20207,Estamel's Modified ECM Multispectral Jammer 
20209,Rocket Specialization 
20210,Light Missile Specialization 
20211,Heavy Missile Specialization 
20212,Cruise Missile Specialization 
20213,Torpedo Specialization 
20214,Extra Radar ECCM Scanning Array I 
20216,Incremental Radar ECCM Scanning Array I 
20218,Conjunctive Radar ECCM Scanning Array I 
20220,Extra Ladar ECCM Scanning Array I 
20222,Incremental Ladar ECCM Scanning Array I 
20224,Conjunctive Ladar ECCM Scanning Array I 
20226,Extra Gravimetric ECCM Scanning Array I 
20228,Incremental Gravimetric ECCM Scanning Array I 
20230,Conjunctive Gravimetric ECCM Scanning Array I 
20232,Extra Magnetometric ECCM Scanning Array I 
20234,Incremental Magnetometric ECCM Scanning Array I 
20236,Conjunctive Magnetometric ECCM Scanning Array I 
20238,Secure Gravimetric Backup Cluster I 
20240,Shielded Gravimetric Backup Cluster I 
20242,Warded Gravimetric Backup Cluster I 
20244,Secure Ladar Backup Cluster I 
20246,Shielded Ladar Backup Cluster I 
20248,Warded Ladar Backup Cluster I 
20250,Secure Magnetometric Backup Cluster I 
20252,Shielded Magnetometric Backup Cluster I 
20254,Warded Magnetometric Backup Cluster I 
20260,Secure Radar Backup Cluster I 
20262,Shielded Radar Backup Cluster I 
20264,Warded Radar Backup Cluster I 
20280,Siege Module I 
20306,Mjolnir Heavy Assault Missile 
20307,Scourge Heavy Assault Missile 
20308,Inferno Heavy Assault Missile 
20312,Guided Missile Precision 
20314,Target Navigation Prediction 
20315,Warhead Upgrades 
20327,Capital Energy Turret 
20342,Advanced Spaceship Command 
20343,50mm Reinforced Steel Plates II 
20345,100mm Reinforced Steel Plates II 
20347,200mm Reinforced Steel Plates II 
20349,400mm Reinforced Steel Plates II 
20351,800mm Reinforced Steel Plates II 
20353,1600mm Reinforced Steel Plates II 
20358,Numon Family Heirloom 
20371,Whelan Machorin's Ballistic Smartlink 
20405,Information Warfare Link - Recon Operation I 
20406,Information Warfare Link - Electronic Superiority I 
20408,Skirmish Warfare Link - Rapid Deployment I 
20409,Armored Warfare Link - Passive Defense I 
20410,Datacore - Gallentean Starship Engineering 
20411,Datacore - High Energy Physics 
20412,Datacore - Plasma Physics 
20413,Datacore - Laser Physics 
20414,Datacore - Quantum Physics 
20415,Datacore - Molecular Engineering 
20416,Datacore - Nanite Engineering 
20417,Datacore - Electromagnetic Physics 
20418,Datacore - Electronic Engineering 
20419,Datacore - Graviton Physics 
20420,Datacore - Rocket Science 
20421,Datacore - Amarrian Starship Engineering 
20423,Datacore - Nuclear Physics 
20424,Datacore - Mechanical Engineering 
20425,Datacore - Offensive Subsystems Engineering 
20433,Talocan Technology 
20443,Ogdin's Eye Coordination Enhancer 
20444,Dual Giga Pulse Laser I 
20446,Dual Giga Beam Laser I 
20448,Dual 1000mm Railgun I 
20450,Ion Siege Blaster Cannon I 
20452,6x2500mm Repeating Cannon I 
20454,Quad 3500mm Siege Artillery I 
20494,Armored Warfare 
20495,Information Warfare 
20498,High-grade Halo Alpha 
20499,High-grade Slave Alpha 
20500,High-grade Halo Beta 
20501,High-grade Slave Beta 
20502,High-grade Halo Delta 
20503,High-grade Slave Delta 
20504,High-grade Halo Epsilon 
20505,High-grade Slave Epsilon 
20506,High-grade Halo Gamma 
20507,High-grade Slave Gamma 
20508,High-grade Halo Omega 
20509,High-grade Slave Omega 
20514,Siege Warfare Link - Shield Harmonizing I 
20524,Amarr Freighter 
20525,Amarr Dreadnought 
20526,Caldari Freighter 
20527,Gallente Freighter 
20528,Minmatar Freighter 
20530,Caldari Dreadnought 
20531,Gallente Dreadnought 
20532,Minmatar Dreadnought 
20533,Capital Ships 
20539,Citadel Torpedo Launcher I 
20555,Small 'Siesta' Capacitor Booster 
20557,Medium 'Gattotte' Capacitor Booster 
20559,Heavy 'Brave' Capacitor Booster 
20561,Prototype 'Poncho' Cloaking Device I 
20563,'Smokescreen' Covert Ops Cloaking Device II 
20565,Improved 'Guise' Cloaking Device II 
20567,'Dyad' Co-Processor I 
20569,'Deuce' Co-Processor I 
20573,'Marshall' Ion Field Projector 
20575,'Gambler' Phase Inverter 
20577,'Plunderer' Spatial Destabilizer 
20579,'Heist' White Noise Generator 
20581,'Ghost' ECM Burst 
20587,150mm 'Musket' Railgun 
20589,250mm 'Flintlock' Railgun 
20591,425mm 'Popper' Railgun 
20593,'Balefire' Rocket Launcher 
20595,'Gallows' Light Missile Launcher 
20597,'Pickaxe' Rapid Light Missile Launcher 
20599,'Undertaker' Heavy Missile Launcher 
20601,'Noose' Cruise Missile Launcher 
20603,'Barrage' Torpedo Launcher 
20605,'Whiskey' Explosive Deflection Amplifier 
20607,'High Noon' Thermic Dissipation Amplifier 
20609,'Cactus' Modified Kinetic Deflection Amplifier 
20611,'Prospector' EM Ward Amplifier 
20613,'Glycerine' Shield Boost Amplifier 
20617,Small 'Settler' Shield Booster 
20619,Medium 'Lone Ranger' Shield Booster 
20621,Large 'Outlaw' Shield Booster 
20623,X-Large 'Locomotive' Shield Booster 
20625,Small 'Wolf' Shield Extender 
20627,Micro 'Trapper' Shield Extender 
20629,Medium 'Canyon' Shield Extender 
20631,Large 'Sheriff' Shield Extender 
20633,'Nugget' Kinetic Deflection Field 
20635,'Desert Heat' Thermic Dissipation Field 
20637,'Posse' Adaptive Invulnerability Field 
20639,'Poacher' EM Ward Field 
20641,'Snake Eyes' Explosive Deflection Field 
20700,Michi's Excavation Augmentor 
20701,Capital Armor Repairer I 
20703,Capital Shield Booster I 
20721,Arch Angel Carbonized Lead L 
20723,Arch Angel Nuclear L 
20725,Arch Angel Proton L 
20727,Arch Angel Depleted Uranium L 
20729,Arch Angel Titanium Sabot L 
20731,Arch Angel Fusion L 
20733,Arch Angel Phased Plasma L 
20735,Arch Angel EMP L 
20737,Arch Angel Carbonized Lead XL 
20739,Arch Angel Depleted Uranium XL 
20741,Arch Angel EMP XL 
20743,Arch Angel Fusion XL 
20745,Arch Angel Nuclear XL 
20747,Arch Angel Phased Plasma XL 
20749,Arch Angel Proton XL 
20751,Arch Angel Titanium Sabot XL 
20753,Domination Carbonized Lead S 
20755,Domination Nuclear S 
20757,Domination Proton S 
20759,Domination Depleted Uranium S 
20761,Domination Titanium Sabot S 
20763,Domination Fusion S 
20765,Domination Phased Plasma S 
20767,Domination EMP S 
20769,Domination Carbonized Lead M 
20771,Domination Nuclear M 
20773,Domination Proton M 
20775,Domination Depleted Uranium M 
20777,Domination Titanium Sabot M 
20779,Domination Fusion M 
20781,Domination Phased Plasma M 
20783,Domination EMP M 
20785,Domination Carbonized Lead L 
20787,Domination Nuclear L 
20789,Domination Proton L 
20791,Domination Depleted Uranium L 
20793,Domination Titanium Sabot L 
20795,Domination Fusion L 
20797,Domination Phased Plasma L 
20799,Domination EMP L 
20817,Sanshas Ultraviolet S 
20819,Sanshas Xray S 
20821,Sanshas Gamma S 
20823,Sanshas Multifrequency S 
20825,Sanshas Ultraviolet M 
20827,Sanshas Xray M 
20829,Sanshas Gamma M 
20831,Sanshas Multifrequency M 
20833,Sanshas Ultraviolet L 
20835,Sanshas Xray L 
20837,Sanshas Gamma L 
20839,Sanshas Multifrequency L 
20841,Sanshas Ultraviolet XL 
20843,Sanshas Xray XL 
20845,Sanshas Gamma XL 
20847,Sanshas Multifrequency XL 
20849,True Sanshas Radio S 
20851,True Sanshas Microwave S 
20853,True Sanshas Infrared S 
20855,True Sanshas Standard S 
20857,True Sanshas Ultraviolet S 
20859,True Sanshas Xray S 
20861,True Sanshas Gamma S 
20863,True Sanshas Multifrequency S 
20865,True Sanshas Radio M 
20867,True Sanshas Microwave M 
20869,True Sanshas Infrared M 
20871,True Sanshas Standard M 
20873,True Sanshas Ultraviolet M 
20875,True Sanshas Xray M 
20877,True Sanshas Gamma M 
20879,True Sanshas Multifrequency M 
20881,True Sanshas Radio L 
20883,True Sanshas Microwave L 
20885,True Sanshas Infrared L 
20887,True Sanshas Standard L 
20889,True Sanshas Ultraviolet L 
20893,True Sanshas Gamma L 
20913,Shadow Iron Charge L 
20915,Shadow Tungsten Charge L 
20917,Shadow Iridium Charge L 
20919,Shadow Lead Charge L 
20921,Shadow Thorium Charge L 
20923,Shadow Uranium Charge L 
20925,Shadow Plutonium Charge L 
20927,Shadow Antimatter Charge L 
20929,Shadow Antimatter Charge XL 
20931,Shadow Iridium Charge XL 
20933,Shadow Iron Charge XL 
20935,Shadow Lead Charge XL 
20937,Shadow Plutonium Charge XL 
20939,Shadow Thorium Charge XL 
20941,Shadow Tungsten Charge XL 
20943,Shadow Uranium Charge XL 
20945,Guardian Iron Charge S 
20947,Guardian Tungsten Charge S 
20949,Guardian Iridium Charge S 
20951,Guardian Lead Charge S 
20953,Guardian Thorium Charge S 
20955,Guardian Uranium Charge S 
20957,Guardian Plutonium Charge S 
20959,Guardian Antimatter Charge S 
20961,Guardian Iron Charge M 
20963,Guardian Tungsten Charge M 
20965,Guardian Iridium Charge M 
20967,Guardian Lead Charge M 
20969,Guardian Thorium Charge M 
20971,Guardian Uranium Charge M 
20973,Guardian Plutonium Charge M 
20975,Guardian Antimatter Charge M 
20977,Guardian Iron Charge L 
20979,Guardian Tungsten Charge L 
20981,Guardian Iridium Charge L 
20983,Guardian Lead Charge L 
20985,Guardian Thorium Charge L 
20987,Guardian Uranium Charge L 
20989,Guardian Plutonium Charge L 
20991,Guardian Antimatter Charge L 
21009,Capital Propulsion Engine 
21011,Capital Turret Hardpoint 
21013,Capital Sensor Cluster 
21017,Capital Armor Plates 
21019,Capital Capacitor Battery 
21021,Capital Power Generator 
21023,Capital Shield Emitter 
21025,Capital Jump Drive 
21027,Capital Cargo Bay 
21029,Capital Drone Bay 
21035,Capital Computer System 
21037,Capital Construction Parts 
21039,Capital Siege Array 
21041,Capital Launcher Hardpoint 
21059,Shield Compensation 
21071,Rapid Launch 
21073,Sleeper Split Cables 
21074,Talocan Sketch Books 
21075,Talocan Molecule Binder 
21076,Talocan Stasis Inverter 
21077,Talocan Info Shards 
21078,Talocan Reflective Sheets 
21079,Talocan Perpetual Clock 
21080,Talocan Solid Atomizer 
21081,Talocan Mechanical Gears 
21082,Talocan System Interface Unit 
21084,Talocan Mathematical Schematics 
21085,Talocan Automation Accounts 
21086,Talocan Partition Plates 
21087,Talocan Intricate Formulas 
21088,Talocan Stasis Deflector 
21089,Talocan Ignition Device 
21096,Cynosural Field Generator I 
21097,Goru's Shuttle 
21194,Blood Radio S 
21196,Blood Microwave S 
21198,Blood Infrared S 
21200,Blood Standard S 
21202,Blood Ultraviolet S 
21204,Blood Xray S 
21206,Blood Gamma S 
21208,Blood Multifrequency S 
21210,Blood Microwave M 
21212,Blood Infrared M 
21214,Blood Standard M 
21216,Blood Ultraviolet M 
21218,Blood Xray M 
21220,Blood Gamma M 
21222,Blood Multifrequency M 
21224,Blood Radio L 
21226,Blood Microwave L 
21228,Blood Infrared L 
21230,Blood Standard L 
21232,Blood Ultraviolet L 
21234,Blood Xray L 
21236,Blood Gamma L 
21238,Blood Multifrequency L 
21242,Blood Microwave XL 
21246,Blood Standard XL 
21248,Blood Ultraviolet XL 
21250,Blood Xray XL 
21252,Blood Gamma XL 
21254,Blood Multifrequency XL 
21256,Dark Blood Radio S 
21258,Dark Blood Microwave S 
21260,Dark Blood Infrared S 
21262,Dark Blood Standard S 
21264,Dark Blood Ultraviolet S 
21266,Dark Blood Xray S 
21268,Dark Blood Gamma S 
21270,Dark Blood Multifrequency S 
21272,Dark Blood Radio M 
21274,Dark Blood Microwave M 
21276,Dark Blood Infrared M 
21278,Dark Blood Standard M 
21280,Dark Blood Ultraviolet M 
21282,Dark Blood Xray M 
21284,Dark Blood Gamma M 
21286,Dark Blood Multifrequency M 
21288,Dark Blood Radio L 
21290,Dark Blood Microwave L 
21292,Dark Blood Infrared L 
21294,Dark Blood Standard L 
21296,Dark Blood Ultraviolet L 
21298,Dark Blood Xray L 
21320,Guristas Iron Charge S 
21322,Guristas Tungsten Charge S 
21324,Guristas Iridium Charge S 
21326,Guristas Lead Charge S 
21328,Guristas Thorium Charge S 
21330,Guristas Uranium Charge S 
21332,Guristas Plutonium Charge S 
21334,Guristas Antimatter Charge S 
21336,Guristas Iron Charge M 
21338,Guristas Tungsten Charge M 
21340,Guristas Iridium Charge M 
21342,Guristas Lead Charge M 
21344,Guristas Thorium Charge M 
21346,Guristas Uranium Charge M 
21348,Guristas Plutonium Charge M 
21350,Guristas Antimatter Charge M 
21352,Guristas Iron Charge L 
21354,Guristas Tungsten Charge L 
21356,Guristas Iridium Charge L 
21358,Guristas Lead Charge L 
21360,Guristas Thorium Charge L 
21362,Guristas Uranium Charge L 
21364,Guristas Plutonium Charge L 
21366,Guristas Antimatter Charge L 
21368,Guristas Antimatter Charge XL 
21370,Guristas Iridium Charge XL 
21372,Guristas Iron Charge XL 
21374,Guristas Lead Charge XL 
21376,Guristas Plutonium Charge XL 
21378,Guristas Thorium Charge XL 
21380,Guristas Tungsten Charge XL 
21382,Guristas Uranium Charge XL 
21384,Dread Guristas Iron Charge S 
21386,Dread Guristas Tungsten Charge S 
21388,Dread Guristas Iridium Charge S 
21390,Dread Guristas Lead Charge S 
21392,Dread Guristas Thorium Charge S 
21394,Dread Guristas Uranium Charge S 
21396,Dread Guristas Plutonium Charge S 
21398,Dread Guristas Antimatter Charge S 
21400,Dread Guristas Iron Charge M 
21402,Dread Guristas Tungsten Charge M 
21404,Dread Guristas Iridium Charge M 
21406,Dread Guristas Lead Charge M 
21408,Dread Guristas Thorium Charge M 
21410,Dread Guristas Uranium Charge M 
21412,Dread Guristas Plutonium Charge M 
21414,Dread Guristas Antimatter Charge M 
21416,Dread Guristas Iron Charge L 
21418,Dread Guristas Tungsten Charge L 
21420,Dread Guristas Iridium Charge L 
21422,Dread Guristas Lead Charge L 
21424,Dread Guristas Thorium Charge L 
21426,Dread Guristas Uranium Charge L 
21428,Dread Guristas Plutonium Charge L 
21430,Dread Guristas Antimatter Charge L 
21450,Blood Radio M 
21470,1MN Analog Booster Rockets 
21472,10MN Analog Booster Rockets 
21474,100MN Analog Booster Rockets 
21476,1MN Digital Booster Rockets 
21478,10MN Digital Booster Rockets 
21480,100MN Digital Booster Rockets 
21482,Ballistic 'Purge' Targeting System I 
21484,'Full Duplex' Ballistic Targeting System 
21486,'Kindred' Stabilization Actuator I 
21488,Monophonic Stabilization Actuator I 
21491,Synthetic Hull Conversion Overdrive Injector 
21493,Limited Expanded 'Archiver' Cargo 
21496,Synthetic Hull Conversion Reinforced Bulkheads 
21498,Synthetic Hull Conversion Inertia Stabilizers 
21500,Synthetic Hull Conversion Nanofiber Structure 
21504,Small 'Integrative' Hull Repair Unit 
21506,Medium 'Integrative' Hull Repair Unit 
21508,Large 'Integrative' Hull Repair Unit 
21510,Process-Interruptive Warp Disruptor 
21512,'Delineative' Warp Scrambler 
21521,Gravimetric Firewall 
21523,Ladar Firewall 
21525,Magnetometric Firewall 
21527,Multi Sensor Firewall 
21529,RADAR Firewall 
21534,Small Degenerative Concussion Bomb I 
21536,Medium Degenerative Concussion Bomb I 
21538,Large Degenerative Concussion Bomb I 
21540,'Inception' Target Painter I 
21542,N-1 Neon Type Rocket Bay 
21547,250mm Light 'Jolt' Artillery I 
21549,280mm 'Jolt' Artillery I 
21551,425mm Medium 'Jolt' Autocannon I 
21553,650mm Medium 'Jolt' Artillery I 
21555,720mm 'Jolt' Artillery I 
21557,800mm Heavy 'Jolt' Repeating Cannon I 
21559,1200mm Heavy 'Jolt' Artillery I 
21561,1400mm 'Jolt' Artillery I 
21568,Sleeper Data Interface Protocol 
21569,Sleeper Profound Research Notes 
21570,Sleeper Manuscripts 
21571,Sleeper Technical Schematics 
21572,Sleeper Data Crystals 
21584,Sleeper Micro Circuits 
21585,Sleeper Cryo Batteries 
21586,Sleeper Virtual Energizer 
21587,Electronic Link 
21588,Spare Parts 
21589,Power Couplings 
21590,Armor Blocks 
21591,Computer Chips 
21592,Electric Conduit 
21593,Mechanic Parts 
21594,Energy Cells 
21595,Construction Alloy 
21596,Data Processor 
21603,Cynosural Field Theory 
21606,Inherent Implants 'Noble' Hull Upgrades HG-1008 
21610,Jump Fuel Conservation 
21611,Jump Drive Calibration 
21628,Guristas Shuttle 
21638,Vespa II 
21640,Valkyrie II 
21666,Capital Hybrid Turret 
21667,Capital Projectile Turret 
21668,Citadel Torpedoes 
21718,Hacking 
21719,Sleeper Hyperbooster 
21720,Sleeper Thermal Regulator 
21721,Sleeper Heat Nullifying Coil 
21722,Sleeper Nanite Cluster 
21723,Sleeper Reintegration Control 
21724,Guristas Heavy Weapon Console 
21725,Guristas Medium Weapon Console 
21726,Guristas Light Weapon Console 
21727,Guristas Gravity Focuser 
21728,Guristas Graviton Hardening 
21729,Angel Advanced Trigger Mechanism 
21730,Angel Standard Trigger Mechanism 
21731,Angel Simple Trigger Mechanism 
21732,Angel Spatial Analyzer 
21733,Angel Dynamic Calibrator 
21740,Caldari Navy Antimatter Charge L 
21789,Sleeper Technology 
21790,Caldari Encryption Methods 
21791,Minmatar Encryption Methods 
21802,Capital Shield Operation 
21803,Capital Repair Systems 
21816,Tairei's Modified Cap Recharger 
21817,Raysere's Modified Cap Recharger 
21818,Ahremen's Modified Cap Recharger 
21819,Draclira's Modified Cap Recharger 
21841,Gallente Mining Laser 
21853,Civilian Armor Repairer 
21855,Civilian Expanded Cargohold 
21857,Civilian Afterburner 
21867,Nova Heavy Assault Missile 
21888,Siege Warfare Mindlink 
21889,Information Warfare Mindlink 
21890,Skirmish Warfare Mindlink 
21894,Republic Fleet EMP L 
21896,Republic Fleet EMP M 
21898,Republic Fleet EMP S 
21900,Republic Fleet EMP XL 
21902,Republic Fleet Fusion L 
21904,Republic Fleet Fusion M 
21906,Republic Fleet Fusion S 
21908,Republic Fleet Fusion XL 
21910,Republic Fleet Nuclear L 
21912,Republic Fleet Nuclear M 
21914,Republic Fleet Nuclear S 
21916,Republic Fleet Nuclear XL 
21918,Republic Fleet Phased Plasma L 
21920,Republic Fleet Phased Plasma XL 
21922,Republic Fleet Phased Plasma M 
21924,Republic Fleet Phased Plasma S 
21926,Republic Fleet Proton L 
21928,Republic Fleet Proton M 
21931,Republic Fleet Proton S 
21933,Republic Fleet Proton XL 
21935,Republic Fleet Titanium Sabot L 
21937,Republic Fleet Titanium Sabot M 
21939,Republic Fleet Titanium Sabot S 
21947,Station Construction Parts 
21949,Station Hangar Array 
21951,Station Storage Bay 
21953,Station Laboratory 
21957,Station Repair Facility 
21959,Station Reprocessing Plant 
21961,Station Docking Bay 
21963,Station Market Network 
21965,Station Medical Center 
21967,Station Office Center 
21969,Station Mission Network 
22043,Tactical Weapon Reconfiguration 
22107,Mid-grade Crystal Alpha 
22108,Mid-grade Crystal Beta 
22109,Mid-grade Crystal Delta 
22110,Mid-grade Crystal Epsilon 
22111,Mid-grade Crystal Gamma 
22112,Mid-grade Crystal Omega 
22113,Mid-grade Halo Alpha 
22114,Mid-grade Halo Beta 
22115,Mid-grade Halo Delta 
22116,Mid-grade Halo Epsilon 
22117,Mid-grade Halo Gamma 
22118,Mid-grade Halo Omega 
22119,Mid-grade Slave Alpha 
22120,Mid-grade Slave Beta 
22121,Mid-grade Slave Delta 
22122,Mid-grade Slave Epsilon 
22123,Mid-grade Slave Gamma 
22124,Mid-grade Slave Omega 
22125,Mid-grade Snake Alpha 
22126,Mid-grade Snake Beta 
22127,Mid-grade Snake Delta 
22128,Mid-grade Snake Epsilon 
22129,Mid-grade Snake Gamma 
22130,Mid-grade Snake Omega 
22131,Mid-grade Talisman Alpha 
22133,Mid-grade Talisman Beta 
